Artikelnummer;Bestandseinheit;Produktkennung-Typ;Produktkennung-Wert;Produktkennung-Wert 2;Verfügbare Stückzahl;Käufe;Gebote;Preis;Start Date;Angebotsende;Zustand;Typ;Artikelbezeichnung;Name der Unterkategorie;Kategorienummer;Private Notizen;Website auf der ursprünglich eingestellt wurde;Download-Datum;Variantendetails;Produktreferenznummer;Zustands-ID;OutOfStockControl
111981606018;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Betrayer PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606013;;;;;3;2;;"EUR 1,50";28.04.16;;Neu;9;"Bet On Soldier PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606016;;;;;3;23;;"EUR 1,50";28.04.16;;Neu;9;"Helldorado PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234016;;;;;3;4;;"EUR 2,62";28.04.16;;Neu;9;"Shadow Puppeteer PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606053;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"The Last Door - Collector's Edition PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234045;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Paper Monsters Recut PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606052;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"The Few PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234133;;;;;3;2;;"EUR 2,58";28.04.16;;Neu;9;"BIT.TRIP RUNNER PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234129;;;;;3;0;;"EUR 1,60";28.04.16;;Neu;9;"Glowfish PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234131;;;;;3;7;;"EUR 1,50";28.04.16;;Neu;9;"Alien Shooter 2 Conscription PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234139;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Top Hat PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234140;;;;;0;10;;"EUR 1,55";28.04.16;;Neu;9;"GT Legends PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606122;;;;;3;0;;"EUR 2,10";28.04.16;;Neu;9;"Bardbarian PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234155;;;;;3;0;;"EUR 1,66";28.04.16;;Neu;9;"Asteria PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606126;;;;;3;1;;"EUR 1,50";28.04.16;;Neu;9;"Clockwork Tales: Of Glass and Ink PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606132;;;;;3;13;;"EUR 2,30";28.04.16;;Neu;9;"Z Steel Soldiers PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606135;;;;;3;3;;"EUR 1,60";28.04.16;;Neu;9;"Total Pro Golf 3 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234173;;;;;3;5;;"EUR 2,90";28.04.16;;Neu;9;"Bridge Constructor Playground PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234174;;;;;3;0;;"EUR 1,56";28.04.16;;Neu;9;"Tesla Breaks the World! PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606146;;;;;3;0;;"EUR 1,66";28.04.16;;Neu;9;"Humans Must Answer PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606154;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Particulars PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606153;;;;;3;3;;"EUR 1,70";28.04.16;;Neu;9;"Storm over the Pacific PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606159;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Obludia PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234205;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Heileen 2: The Hands Of Fate PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234206;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Deadly Sin 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606162;;;;;3;2;;"EUR 1,76";28.04.16;;Neu;9;"Stacking PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606171;;;;;3;6;;"EUR 4,90";28.04.16;;Neu;9;"RACE Injection PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234215;;;;;0;4;;"EUR 2,36";28.04.16;;Neu;9;"Contagion PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234218;;;;;3;2;;"EUR 1,50";28.04.16;;Neu;9;"Go! Go! Nippon! ~My First Trip to Japan~ PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606170;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Tiestru PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234229;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Ensign-1 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606180;;;;;3;2;;"EUR 1,50";28.04.16;;Neu;9;"Lost Marbles PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606184;;;;;3;17;;"EUR 2,90";28.04.16;;Neu;9;"Panzer Tactics HD PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234237;;;;;3;3;;"EUR 1,78";28.04.16;;Neu;9;"Trainz Simulator DLC: SNCF - AGC Languedoc Add-On PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234242;;;;;3;5;;"EUR 1,50";28.04.16;;Neu;9;"Doorways: Chapter 3 - The Underworld PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234245;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Super Chain Crusher Horizon PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606195;;;;;3;5;;"EUR 3,00";28.04.16;;Neu;9;"Loren The Amazon Princess PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606201;;;;;0;8;;"EUR 1,50";28.04.16;;Neu;9;"Snowcat Simulator PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606202;;;;;3;2;;"EUR 4,50";28.04.16;;Neu;9;"Crusader Kings Complete PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234258;;;;;3;2;;"EUR 4,20";28.04.16;;Neu;9;"Serious Sam Double D XXL PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606209;;;;;3;2;;"EUR 1,70";28.04.16;;Neu;9;"Machines At War 3 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234267;;;;;0;2;;"EUR 2,50";28.04.16;;Neu;9;"The Kings Crusade PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606214;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Retro Crunch PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606220;;;;;3;13;;"EUR 2,80";28.04.16;;Neu;9;"The Incredible Adventures Of Van Helsing II 2 PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234271;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"FOTONICA PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234279;;;;;3;1;;"EUR 2,50";28.04.16;;Neu;9;"Infinite Space III: Sea of Stars PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606227;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Starion Tactics PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234287;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"3 Stars of Destiny PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234298;;;;;3;3;;"EUR 1,50";28.04.16;;Neu;9;"Galactic Civilizations 1 I: Ultimate Edition PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234302;;;;;3;7;;"EUR 2,90";28.04.16;;Neu;9;"Nights into Dreams PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234308;;;;;3;3;;"EUR 1,50";28.04.16;;Neu;9;"Wyv and Keep: The Temple of the Lost Idol PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606245;;;;;3;6;;"EUR 2,50";28.04.16;;Neu;9;"Joe Dever's Lone Wolf HD Remastered PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606267;;;;;3;1;;"EUR 3,90";28.04.16;;Neu;9;"Star Ruler PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606276;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Silence of the Sleep PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970234379;;;;;3;7;;"EUR 1,50";28.04.16;;Neu;9;"ARMA: Gold Edition PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606301;;;;;2;4;;"EUR 1,50";28.04.16;;Neu;9;"NaissanceE PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981606308;;;;;3;3;;"EUR 1,50";28.04.16;;Neu;9;"Helicopter Simulator 2014: Search and Rescue PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346011220;;;;;3;1;;"EUR 1,90";24.03.17;;Neu;9;"Oddworld: Abe's Oddysee® PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346012099;;;;;3;0;;"EUR 7,90";24.03.17;;Neu;9;"Streamline PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346013818;;;;;0;0;;"EUR 11,95";24.03.17;;Neu;9;"Devil May Cry 4 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346014277;;;;;3;0;;"EUR 4,20";24.03.17;;Neu;9;"Poly Bridge PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413584941;;;;;3;1;;"EUR 3,45";24.03.17;;Neu;9;"Turmoil PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346015884;;;;;3;1;;"EUR 4,60";24.03.17;;Neu;9;"Shank PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346016402;;;;;0;1;;"EUR 5,00";24.03.17;;Neu;9;"Primordia PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111539496746;;;;;0;12;;"EUR 10,90";05.12.14;;Neu;9;"Alan Wake Franchise PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981642819;;;;;3;18;;"EUR 3,70";28.04.16;;Neu;9;"Binary Domain PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970282397;;;;;3;0;;"EUR 1,60";28.04.16;;Neu;9;"The Sun at Night PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981647459;;;;;0;6;;"EUR 1,50";28.04.16;;Neu;9;"Take On Helicopters PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970290499;;;;;2;6;;"EUR 1,70";28.04.16;;Neu;9;"Solar 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981651881;;;;;3;0;;"EUR 1,50";28.04.16;;Neu;9;"Dungeon Lurk II - Leona PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981652702;;;;;3;2;;"EUR 1,50";28.04.16;;Neu;9;"Sinking Island PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981663048;;;;;3;2;;"EUR 1,60";28.04.16;;Neu;9;"Trapped Dead PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121970302570;;;;;3;24;;"EUR 1,90";28.04.16;;Neu;9;"Robin Hood The Legend of Sherwood PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413637119;;;;;3;1;;"EUR 18,70";24.03.17;;Neu;9;"Wolfenstein: The New Order Low Violence PC spiel Steam Download Link DE Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981664167;;;;;3;4;;"EUR 5,90";28.04.16;;Neu;9;"Talisman: Digital Edition PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413637480;;;;;3;0;;"EUR 4,92";24.03.17;;Neu;9;"Blades of Time PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413638418;;;;;3;0;;"EUR 3,10";24.03.17;;Neu;9;"Red Faction PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981665950;;;;;1;6;;"EUR 1,50";28.04.16;;Neu;9;"Dark Raid PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111981667005;;;;;3;4;;"EUR 2,90";28.04.16;;Neu;9;"Kick-Ass 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413639390;;;;;3;0;;"EUR 2,40";24.03.17;;Neu;9;"Jotun: Valhalla Edition PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413642379;;;;;3;1;;"EUR 12,70";24.03.17;;Neu;9;"Aragami PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346059909;;;;;3;0;;"EUR 6,60";24.03.17;;Neu;9;"No Time To Explain Remastered PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346062158;;;;;3;1;;"EUR 1,76";24.03.17;;Neu;9;"Mr.President! PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112346065121;;;;;0;0;;"EUR 1,50";24.03.17;;Neu;9;"Another World – 20th Anniversary Edition PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413649017;;;;;3;0;;"EUR 5,20";24.03.17;;Neu;9;"Human Resource Machine PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122413649674;;;;;3;4;;"EUR 2,00";24.03.17;;Neu;9;"Legends of Eisenwald PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121508468488;;;;;3;74;;"EUR 5,70";05.12.14;;Neu;9;"The Vanishing of Ethan Carter PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
111539669025;;;;;3;10;;"EUR 22,14";05.12.14;;Neu;9;"Endless Legend PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121508673394;;;;;3;19;;"EUR 12,60";05.12.14;;Neu;9;"Resident Evil 6 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
121508689296;;;;;3;23;;"EUR 11,00";05.12.14;;Neu;9;"The Wolf Among Us steam PC spiel Steam EN Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112181125930;;;;;3;7;;"EUR 5,90";25.10.16;;Neu;9;"Cities in Motion PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112181126058;;;;;3;3;;"EUR 1,50";25.10.16;;Neu;9;"Agricultural Simulator: Historical Farming PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112181126130;;;;;3;0;;"EUR 2,10";25.10.16;;Neu;9;"99 Spirits PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122197832680;;;;;3;0;;"EUR 1,50";25.10.16;;Neu;9;"12 Labours of Hercules PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368115654;;;;;3;0;;"EUR 1,50";22.02.17;;Neu;9;"Russian Horror Story PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312505116;;;;;3;1;;"EUR 1,90";22.02.17;;Neu;9;"Storm in a Teacup PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368121436;;;;;3;1;;"EUR 1,50";22.02.17;;Neu;9;"Darkstone PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312506291;;;;;3;0;;"EUR 1,50";22.02.17;;Neu;9;"Dashy Square PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368122751;;;;;3;0;;"EUR 1,50";22.02.17;;Neu;9;"Demon Hunter: Chronicles from Beyond PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312507923;;;;;3;0;;"EUR 1,50";22.02.17;;Neu;9;"Hordelicious PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312509851;;;;;3;1;;"EUR 1,50";22.02.17;;Neu;9;"Lethal RPG: War PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368126470;;;;;3;2;;"EUR 1,50";22.02.17;;Neu;9;"The Lost Valley PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368127547;;;;;3;0;;"EUR 1,90";22.02.17;;Neu;9;"Clans PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312512971;;;;;3;0;;"EUR 2,49";22.02.17;;Neu;9;"Shadow Blade: Reload PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312513917;;;;;3;0;;"EUR 1,90";22.02.17;;Neu;9;"Turba PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312514504;;;;;3;8;;"EUR 9,00";22.02.17;;Neu;9;"Drakensang: The River of Time PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368134278;;;;;3;0;;"EUR 1,90";22.02.17;;Neu;9;"Scoregasm PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312518147;;;;;3;0;;"EUR 1,50";22.02.17;;Neu;9;"The Shopkeeper PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312519026;;;;;3;0;;"EUR 3,20";22.02.17;;Neu;9;"Ballad of Solar PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312520841;;;;;3;0;;"EUR 1,90";22.02.17;;Neu;9;"Genesis Rising PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368138369;;;;;3;0;;"EUR 2,95";22.02.17;;Neu;9;"Infinity Runner PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312522030;;;;;3;0;;"EUR 1,90";22.02.17;;Neu;9;"Magicka: Vietnam AddOn/DLC PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368140292;;;;;3;0;;"EUR 4,80";22.02.17;;Neu;9;"Mushroom 11 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312532598;;;;;3;0;;"EUR 2,50";22.02.17;;Neu;9;"Tea Party Simulator 2015™ PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
122368157000;;;;;3;0;;"EUR 1,99";22.02.17;;Neu;9;"7 Wonders: Ancient Alien Makeover PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312534963;;;;;3;0;;"EUR 6,80";22.02.17;;Neu;9;"Adventures of Pip PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
112312535392;;;;;3;0;;"EUR 2,70";22.02.17;;Neu;9;"BlackSoul: Extended Edition PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:07 MESZ";;;1000;false
